"box","ID","transp","in_","out_","in_duration","out_duration","in_r_pk","out_r_pk","direction_detail","direction","type","time_inside_min","sex","IDmale","firstEgg","date_","rel_day","sleep","start","end","counter","sound_data","channel"
"270",165,"B4P9991","0920000000008001",2019-04-24 19:32:26,2019-04-25 06:13:51,4.335,4.277,283776,283792,"O/I|I/O","IN-OUT","v2",641.487949999173,2,"B4X1896",2019-04-22,2019-04-24,2,-1,2019-04-24 19:17:26,2019-04-24 19:47:26,1069,10,"10"
"271",165,"B4P9991","0920000000008001",2019-04-25 19:25:33,2019-04-26 06:24:49,0.846,3.249,284275,284285,"O/I|I/O","IN-OUT","v2",659.320816667875,2,"B4X1896",2019-04-22,2019-04-25,3,-1,2019-04-25 19:10:33,2019-04-25 19:40:33,1070,10,"10"
"272",165,"B4P9991","0920000000008001",2019-04-27 18:16:05,2019-04-28 06:36:40,1.397,3.822,285122,285127,"O/I|I/O","IN-OUT","v2",740.647033333778,2,"B4X1896",2019-04-22,2019-04-27,5,-1,2019-04-27 18:01:05,2019-04-27 18:31:05,1071,10,"10"
"273",156,"B4X1032","8DA0000000008001",2019-04-17 19:54:16,2019-04-18 06:06:37,0.914,4.689,279625,279644,"O/i|I/o","IN-OUT","v2",612.428149998188,2,"B4H1960",2019-04-15,2019-04-17,2,-1,2019-04-17 19:39:16,2019-04-17 20:09:16,1072,10,"10"
"274",211,"B4X1073","D9E0000000008001",2019-04-14 19:29:20,2019-04-15 06:28:57,4.516,2.765,200430,200493,"o/i|I/o","IN-OUT","v2",659.662750001748,2,"B4X1022",2019-04-19,2019-04-14,-5,-1,2019-04-14 19:14:20,2019-04-14 19:44:20,1073,10,"10"
"275",211,"B4X1073","D9E0000000008001",2019-04-16 19:56:42,2019-04-17 06:22:46,2.937,1.118,201400,201538,"O/I|I/I","IN-OUT","v2",626.085300000509,2,"B4X1022",2019-04-19,2019-04-16,-3,-1,2019-04-16 19:41:42,2019-04-16 20:11:42,1074,10,"10"
"276",132,"B4X1096","4EA0000000008001",2019-04-16 19:51:01,2019-04-17 06:25:59,1.934,5.499,953703,953727,"O/I|I/O","IN-OUT","v2",635.058316667875,2,"B4X1624",2019-04-14,2019-04-16,2,-1,2019-04-16 19:36:01,2019-04-16 20:06:01,1075,10,"10"
"277",239,"B4X1120","CAA0000000008001",2019-04-19 20:05:23,2019-04-20 06:48:07,0.964,2.227,1505596,1505647,"O/I|I/o","IN-OUT","v2",642.770449999968,2,"B4X1551",2019-04-20,2019-04-19,-1,-1,2019-04-19 19:50:23,2019-04-19 20:20:23,1076,10,"10"
"278",239,"B4X1120","CAA0000000008001",2019-04-20 19:55:56,2019-04-21 06:49:43,1.023,5.269,1506485,1506534,"O/I|I/o","IN-OUT","v2",653.87115000089,2,"B4X1551",2019-04-20,2019-04-20,0,-1,2019-04-20 19:40:56,2019-04-20 20:10:56,1077,10,"10"
"279",239,"B4X1120","CAA0000000008001",2019-04-21 19:51:03,2019-04-22 06:37:11,1.073,3.674,1507143,1507193,"O/I|I/o","IN-OUT","v2",646.19456666708,2,"B4X1551",2019-04-20,2019-04-21,1,-1,2019-04-21 19:36:03,2019-04-21 20:06:03,1078,10,"10"
"280",239,"B4X1120","CAA0000000008001",2019-04-22 20:05:46,2019-04-23 06:41:04,0.803,2.635,1508332,1508447,"O/I|I/o","IN-OUT","v2",635.343916666508,2,"B4X1551",2019-04-20,2019-04-22,2,-1,2019-04-22 19:50:46,2019-04-22 20:20:46,1079,10,"10"
"281",239,"B4X1120","CAA0000000008001",2019-04-24 19:44:13,2019-04-25 06:31:23,1.172,1.725,1509451,1509475,"O/I|I/o","IN-OUT","v2",647.195416665077,2,"B4X1551",2019-04-20,2019-04-24,4,-1,2019-04-24 19:29:13,2019-04-24 19:59:13,1080,10,"10"
"282",239,"B4X1120","CAA0000000008001",2019-04-25 19:17:45,2019-04-26 06:25:47,2.024,3.563,1509926,1509957,"O/I|I/o","IN-OUT","v2",668.092716666063,2,"B4X1551",2019-04-20,2019-04-25,5,-1,2019-04-25 19:02:45,2019-04-25 19:32:45,1081,10,"10"
"283",262,"B4X1126","85D0000000008001",2019-04-14 19:51:11,2019-04-15 06:24:28,1.411,4.476,713903,713912,"O/i|I/o","IN-OUT","v2",633.35793333451,2,"B4X1151",2019-04-19,2019-04-14,-5,-1,2019-04-14 19:36:11,2019-04-14 20:06:11,1082,10,"10"
"284",262,"B4X1126","85D0000000008001",2019-04-17 20:03:49,2019-04-18 06:06:38,1.049,4.405,716599,716606,"O/I|I/o","IN-OUT","v2",602.890083332857,2,"B4X1151",2019-04-19,2019-04-17,-2,-1,2019-04-17 19:48:49,2019-04-17 20:18:49,1083,10,"10"
"285",262,"B4X1126","85D0000000008001",2019-04-23 19:50:03,2019-04-24 07:15:18,1.211,4.257,718638,718666,"O/i|I/o","IN-OUT","v2",685.320949999491,2,"B4X1151",2019-04-19,2019-04-23,4,-1,2019-04-23 19:35:03,2019-04-23 20:05:03,1084,10,"10"
"286",206,"B4X1139","22A0000000008001",2019-04-15 19:47:35,2019-04-16 06:27:49,2.473,2.634,664657,664668,"O/I|I/I","IN-OUT","v2",640.277233334382,2,"B4P9662",2019-04-14,2019-04-15,1,-1,2019-04-15 19:32:35,2019-04-15 20:02:35,1085,10,"10"
"287",56,"B4X1150","6F20000000008001",2019-04-05 19:07:43,2019-04-06 06:42:41,1.648,6.266,5338589,5338598,"O/I|I/o","IN-OUT","v2",695.07110000054,2,"B4P9367",2019-04-08,2019-04-05,-3,-1,2019-04-05 18:52:43,2019-04-05 19:22:43,1086,10,"10"
"288",56,"B4X1150","6F20000000008001",2019-04-06 19:34:27,2019-04-07 07:03:04,2.168,5.505,5339557,5339568,"O/I|I/O","IN-OUT","v2",688.708416668574,2,"B4P9367",2019-04-08,2019-04-06,-2,-1,2019-04-06 19:19:27,2019-04-06 19:49:27,1087,10,"10"
"289",207,"B4X1161","9CA0000000008001",2019-05-04 19:25:57,2019-05-05 06:18:01,18.338,3.251,419785,419845,"O/i|I/o","IN-OUT","v2",652.120849998792,2,"B4P8011",2019-05-01,2019-05-04,3,-1,2019-05-04 19:10:57,2019-05-04 19:40:57,1088,10,"10"
"290",195,"B4X1214","6AA0000000008001",2019-04-09 19:43:28,2019-04-10 06:37:57,1.442,3.757,354547,354554,"O/I|I/O","IN-OUT","v2",654.545949999491,2,NA,2019-04-12,2019-04-09,-3,-1,2019-04-09 19:28:28,2019-04-09 19:58:28,1089,10,"10"
"291",138,"B4X1224","66A0000000008001",2019-04-06 19:44:55,2019-04-07 06:40:57,0.757,4.731,588277,588282,"O/I|I/O","IN-OUT","v2",656.112183332443,2,"B4P8612",2019-04-11,2019-04-06,-5,-1,2019-04-06 19:29:55,2019-04-06 19:59:55,1090,10,"10"
"292",138,"B4X1224","66A0000000008001",2019-04-08 19:37:20,2019-04-09 06:12:23,0.76,3.438,588849,588854,"o/i|I/o","IN-OUT","v2",635.107299999396,2,"B4P8612",2019-04-11,2019-04-08,-3,-1,2019-04-08 19:22:20,2019-04-08 19:52:20,1091,10,"10"
"293",138,"B4X1224","66A0000000008001",2019-04-13 19:15:53,2019-04-14 06:49:24,1.036,4.168,593114,593119,"O/I|I/o","IN-OUT","v2",693.586133333047,2,"B4P8612",2019-04-11,2019-04-13,2,-1,2019-04-13 19:00:53,2019-04-13 19:30:53,1092,10,"10"
"294",138,"B4X1224","66A0000000008001",2019-04-16 19:56:55,2019-04-17 06:54:16,0.846,6.188,593614,593619,"O/i|I/O","IN-OUT","v2",657.453133332729,2,"B4P8612",2019-04-11,2019-04-16,5,-1,2019-04-16 19:41:55,2019-04-16 20:11:55,1093,10,"10"
"295",230,"B4X1246","B660000000008001",2019-04-25 19:38:12,2019-04-26 06:32:15,0.537,2.313,1166358,1166365,"o/I|I/?","IN-OUT","v2",654.088549999396,2,"B4X1463",2019-04-22,2019-04-25,3,-1,2019-04-25 19:23:12,2019-04-25 19:53:12,1094,10,"10"
"296",230,"B4X1246","B660000000008001",2019-04-27 19:36:42,2019-04-28 06:29:03,1.021,2.734,1167220,1167235,"O/I|I/O","IN-OUT","v2",652.395566666126,2,"B4X1463",2019-04-22,2019-04-27,5,-1,2019-04-27 19:21:42,2019-04-27 19:51:42,1095,10,"10"
"297",272,"B4X1324","10A0000000008001",2019-04-24 19:10:44,2019-04-25 06:20:29,0.809,6.221,285576,285665,"O/I|I/o","IN-OUT","v2",669.853683332602,2,"B4P9239",2019-04-21,2019-04-24,3,-1,2019-04-24 18:55:44,2019-04-24 19:25:44,1096,10,"10"
"298",49,"B4X1331","50A0000000008001",2019-04-16 19:29:19,2019-04-17 06:18:35,0.691,2.233,1300200,1300205,"O/I|i/o","IN-OUT","v2",649.303883334001,2,"B4H1339",2019-04-11,2019-04-16,5,-1,2019-04-16 19:14:19,2019-04-16 19:44:19,1097,10,"10"
"299",227,"B4X1460","A4D0000000008001",2019-04-17 20:05:48,2019-04-18 05:54:31,5.902,4.998,1293950,1293961,"I/I|I/o","IN-OUT","v2",588.799966665109,2,"B4X1306",2019-04-21,2019-04-17,-4,-1,2019-04-17 19:50:48,2019-04-17 20:20:48,1098,10,"10"
"300",227,"B4X1460","A4D0000000008001",2019-04-21 20:05:15,2019-04-22 06:28:51,0.793,3.389,1297443,1297462,"O/I|I/I","IN-OUT","v2",623.656483332316,2,"B4X1306",2019-04-21,2019-04-21,0,-1,2019-04-21 19:50:15,2019-04-21 20:20:15,1099,10,"10"
"301",227,"B4X1460","A4D0000000008001",2019-04-25 20:32:26,2019-04-26 06:21:00,0.943,4.66,1300699,1300710,"O/I|I/o","IN-OUT","v2",588.644333334764,2,"B4X1306",2019-04-21,2019-04-25,4,-1,2019-04-25 20:17:26,2019-04-25 20:47:26,1100,10,"10"
"302",227,"B4X1460","A4D0000000008001",2019-04-26 19:46:12,2019-04-27 06:33:59,0.851,5.466,1301051,1301058,"O/I|I/o","IN-OUT","v2",647.874433334668,2,"B4X1306",2019-04-21,2019-04-26,5,-1,2019-04-26 19:31:12,2019-04-26 20:01:12,1101,10,"10"
"303",26,"B4X1494","67E0000000008001",2019-04-11 19:39:51,2019-04-12 06:40:51,1.975,4.718,11795015,11795038,"O/I|I/O","IN-OUT","v2",661.078633332252,2,"B4X1891",2019-04-12,2019-04-11,-1,-1,2019-04-11 19:24:51,2019-04-11 19:54:51,1102,10,"10"
"304",99,"B4X1528","AB60000000008001",2019-04-26 19:35:18,2019-04-27 06:25:35,0.807,4.889,586751,586928,"O/I|I/O","IN-OUT","v2",650.364816665649,2,"B4X8020",2019-04-21,2019-04-26,5,-1,2019-04-26 19:20:18,2019-04-26 19:50:18,1103,10,"10"
"305",269,"B4X1565","38A0000000008001",2019-04-15 19:50:36,2019-04-16 06:24:18,2.083,4.507,1210481,1210501,"O/i|I/o","IN-OUT","v2",633.775116666158,2,"B4X1740",2019-04-20,2019-04-15,-5,-1,2019-04-15 19:35:36,2019-04-15 20:05:36,1104,10,"10"
"306",269,"B4X1565","38A0000000008001",2019-04-19 19:57:52,2019-04-20 06:19:51,7.998,5.103,1214941,1214970,"O/I|I/o","IN-OUT","v2",622.068383332094,2,"B4X1740",2019-04-20,2019-04-19,-1,-1,2019-04-19 19:42:52,2019-04-19 20:12:52,1105,10,"10"
"307",269,"B4X1565","38A0000000008001",2019-04-21 19:53:55,2019-04-22 06:18:03,1.753,5.35,1215261,1215268,"O/i|I/o","IN-OUT","v2",624.222499998411,2,"B4X1740",2019-04-20,2019-04-21,1,-1,2019-04-21 19:38:55,2019-04-21 20:08:55,1106,10,"10"
"308",269,"B4X1565","38A0000000008001",2019-04-23 19:50:47,2019-04-24 06:30:40,0.911,3.06,1215670,1215686,"O/I|I/o","IN-OUT","v2",639.93433333238,2,"B4X1740",2019-04-20,2019-04-23,3,-1,2019-04-23 19:35:47,2019-04-23 20:05:47,1107,10,"10"
"309",269,"B4X1565","38A0000000008001",2019-04-24 19:33:49,2019-04-25 06:25:52,0.754,3.911,1216035,1216045,"?/i|I/O","IN-OUT","v2",652.115183333556,2,"B4X1740",2019-04-20,2019-04-24,4,-1,2019-04-24 19:18:49,2019-04-24 19:48:49,1108,10,"10"
"310",74,"B4X1615","E750000000008001",2019-04-17 19:53:18,2019-04-18 06:39:25,1.497,5.063,571344,571447,"O/i|I/o","IN-OUT","v2",646.201049999396,2,"B4X1895",2019-04-19,2019-04-17,-2,-1,2019-04-17 19:38:18,2019-04-17 20:08:18,1109,10,"10"
"311",201,"B4X1633","89E0000000008001",2019-04-25 19:57:49,2019-04-26 06:14:40,2.145,4.29,747559,747566,"O/I|i/O","IN-OUT","v2",616.921499999364,2,"B4P8744",2019-04-21,2019-04-25,4,-1,2019-04-25 19:42:49,2019-04-25 20:12:49,1110,10,"10"
"312",143,"B4X1641","B0E0000000008001",2019-04-12 19:47:49,2019-04-13 06:50:01,2.102,4.976,709411,709416,"O/I|I/O","IN-OUT","v2",662.282933334509,2,"B4X1129",2019-04-13,2019-04-12,-1,-1,2019-04-12 19:32:49,2019-04-12 20:02:49,1111,10,"10"
"313",213,"B4X1659","45D0000000008001",2019-04-23 19:27:42,2019-04-24 06:31:53,0.539,4.435,3225785,3225790,"o/i|I/o","IN-OUT","v2",664.257249999046,2,"B4X1873",2019-04-18,2019-04-23,5,-1,2019-04-23 19:12:42,2019-04-23 19:42:42,1112,10,"10"
"314",229,"B4X1721","48D0000000008001",2019-04-19 20:14:43,2019-04-20 06:16:53,1.395,6.03,448290,448295,"O/I|I/O","IN-OUT","v2",602.26716666619,2,"B4X1544",2019-04-18,2019-04-19,1,-1,2019-04-19 19:59:43,2019-04-19 20:29:43,1113,10,"10"
"315",229,"B4X1721","48D0000000008001",2019-04-23 20:10:29,2019-04-24 06:06:45,1.736,3.801,450718,450790,"O/I|I/O","IN-OUT","v2",596.330016668638,2,"B4X1544",2019-04-18,2019-04-23,5,-1,2019-04-23 19:55:29,2019-04-23 20:25:29,1114,10,"10"
"316",45,"B4X1746","8F50000000008001",2019-04-14 19:28:11,2019-04-15 06:18:15,7.545,4.037,542450,542470,"O/I|I/O","IN-OUT","v2",650.133949999015,2,"B4X1891",2019-04-18,2019-04-14,-4,-1,2019-04-14 19:13:11,2019-04-14 19:43:11,1115,10,"10"
"317",45,"B4X1746","8F50000000008001",2019-04-20 19:49:09,2019-04-21 06:35:07,3.273,0.768,547723,547743,"O/I|I/I","IN-OUT","v2",645.979466664791,2,"B4X1891",2019-04-18,2019-04-20,2,-1,2019-04-20 19:34:09,2019-04-20 20:04:09,1116,10,"10"
"318",45,"B4X1746","8F50000000008001",2019-04-23 19:43:22,2019-04-24 06:41:17,1.495,1.612,549403,549420,"O/I|I/o","IN-OUT","v2",657.943533333143,2,"B4X1891",2019-04-18,2019-04-23,5,-1,2019-04-23 19:28:22,2019-04-23 19:58:22,1117,10,"10"
"319",232,"B4X1756","F760000000008001",2019-04-14 19:34:04,2019-04-15 06:30:11,0.69,2.909,263115,263120,"O/I|I/o","IN-OUT","v2",656.165149998665,2,"B4X1207",2019-04-13,2019-04-14,1,-1,2019-04-14 19:19:04,2019-04-14 19:49:04,1118,10,"10"
"320",122,"B4X1790","43D0000000008001",2019-04-13 19:43:32,2019-04-14 06:12:19,1.438,1.824,3591640,3591668,"O/I|I/O","IN-OUT","v2",628.813733331362,2,"B4P9113",2019-04-14,2019-04-13,-1,-1,2019-04-13 19:28:32,2019-04-13 19:58:32,1119,10,"10"
"321",168,"B4X1795","DED0000000008001",2019-04-11 19:32:15,2019-04-12 06:21:41,4.083,5.316,864430,864445,"O/i|I/O","IN-OUT","v2",649.521933333079,2,"B4P9530",2019-04-15,2019-04-11,-4,-1,2019-04-11 19:17:15,2019-04-11 19:47:15,1120,10,"10"
"322",168,"B4X1795","DED0000000008001",2019-04-17 19:40:02,2019-04-18 06:35:15,1.684,4.319,867495,867518,"O/I|I/O","IN-OUT","v2",655.288650000095,2,"B4P9530",2019-04-15,2019-04-17,2,-1,2019-04-17 19:25:02,2019-04-17 19:55:02,1121,10,"10"
"323",168,"B4X1795","DED0000000008001",2019-04-18 19:38:19,2019-04-19 06:32:41,2.611,4.112,869459,869469,"O/I|I/o","IN-OUT","v2",654.435199999809,2,"B4P9530",2019-04-15,2019-04-18,3,-1,2019-04-18 19:23:19,2019-04-18 19:53:19,1122,10,"10"
"324",252,"B4X1818","F6D0000000008001",2019-04-17 19:46:24,2019-04-18 06:19:42,0.859,1.838,884051,884087,"O/I|I/O","IN-OUT","v2",633.330633334319,2,"B4H0867",2019-04-20,2019-04-17,-3,-1,2019-04-17 19:31:24,2019-04-17 20:01:24,1123,10,"10"
"325",252,"B4X1818","F6D0000000008001",2019-04-19 19:57:52,2019-04-20 06:19:13,10.618,1.702,884556,884596,"?/i|I/o","IN-OUT","v2",621.378366665045,2,"B4H0867",2019-04-20,2019-04-19,-1,-1,2019-04-19 19:42:52,2019-04-19 20:12:52,1124,10,"10"
"326",252,"B4X1818","F6D0000000008001",2019-04-21 19:45:51,2019-04-22 06:24:19,2.942,6.154,885099,885134,"o/i|I/I","IN-OUT","v2",638.569233334065,2,"B4H0867",2019-04-20,2019-04-21,1,-1,2019-04-21 19:30:51,2019-04-21 20:00:51,1125,10,"10"
"327",252,"B4X1818","F6D0000000008001",2019-04-24 19:26:12,2019-04-25 06:23:59,10.997,1.352,887236,887318,"?/i|I/O","IN-OUT","v2",657.805866666635,2,"B4H0867",2019-04-20,2019-04-24,4,-1,2019-04-24 19:11:12,2019-04-24 19:41:12,1126,10,"10"
"328",252,"B4X1818","F6D0000000008001",2019-04-25 19:45:53,2019-04-26 06:09:13,0.861,0.814,888494,888526,"O/I|I/o","IN-OUT","v2",623.346899998188,2,"B4H0867",2019-04-20,2019-04-25,5,-1,2019-04-25 19:30:53,2019-04-25 20:00:53,1127,10,"10"
"329",255,"B4X1829","32D0000000008001",2019-04-18 20:02:58,2019-04-19 06:35:17,1.984,3.509,546551,546624,"O/I|I/o","IN-OUT","v2",632.375150001049,2,"B4P9213",2019-04-19,2019-04-18,-1,-1,2019-04-18 19:47:58,2019-04-18 20:17:58,1128,10,"10"
"330",163,"B4X1835","2FD0000000008001",2019-04-03 19:58:24,2019-04-04 06:25:32,1.394,6.019,298735,298742,"O/i|I/o","IN-OUT","v2",627.23365000089,2,"B4P8675",2019-04-07,2019-04-03,-4,-1,2019-04-03 19:43:24,2019-04-03 20:13:24,1129,10,"10"
"331",90,"B4X1837","B2D0000000008001",2019-04-11 19:05:04,2019-04-12 06:28:13,1.352,1.725,166738,166763,"O/I|I/o","IN-OUT","v2",683.178749998411,2,"B4H0364",2019-04-14,2019-04-11,-3,-1,2019-04-11 18:50:04,2019-04-11 19:20:04,1130,10,"10"
"332",22,"B4X1851","0AD0000000008001",2019-04-18 20:02:27,2019-04-19 06:25:35,1.229,4.411,1145422,1145437,"O/I|I/I","IN-OUT","v2",623.206850000223,2,"B4X1839",2019-04-15,2019-04-18,3,-1,2019-04-18 19:47:27,2019-04-18 20:17:27,1131,10,"10"
"333",172,"B4X1861","22D0000000008001",2019-04-17 20:04:38,2019-04-18 06:53:57,1.023,2.96,4665348,4665361,"O/i|I/O","IN-OUT","v2",649.366000000636,2,"B4H0158",2019-04-16,2019-04-17,1,-1,2019-04-17 19:49:38,2019-04-17 20:19:38,1132,10,"10"
"334",172,"B4X1861","22D0000000008001",2019-04-21 19:58:34,2019-04-22 06:30:13,0.648,2.105,4667892,4667911,"O/I|I/I","IN-OUT","v2",631.685083333651,2,"B4H0158",2019-04-16,2019-04-21,5,-1,2019-04-21 19:43:34,2019-04-21 20:13:34,1133,10,"10"
"335",95,"B4X1864","B5D0000000008001",2019-04-20 19:53:08,2019-04-21 06:23:38,1.231,4.333,269379,269403,"O/I|I/O","IN-OUT","v2",630.572216665745,2,"B4H0784",2019-04-21,2019-04-20,-1,-1,2019-04-20 19:38:08,2019-04-20 20:08:08,1134,10,"10"
"336",95,"B4X1864","B5D0000000008001",2019-04-21 19:52:53,2019-04-22 06:44:38,3.76,0.612,269941,269968,"O/I|I/o","IN-OUT","v2",651.760199999809,2,"B4H0784",2019-04-21,2019-04-21,0,-1,2019-04-21 19:37:53,2019-04-21 20:07:53,1135,10,"10"
"337",95,"B4X1864","B5D0000000008001",2019-04-22 19:29:13,2019-04-23 06:06:19,0.856,6.28,270739,270744,"O/I|I/I","IN-OUT","v2",637.20466666619,2,"B4H0784",2019-04-21,2019-04-22,1,-1,2019-04-22 19:14:13,2019-04-22 19:44:13,1136,10,"10"
"338",95,"B4X1864","B5D0000000008001",2019-04-25 19:21:28,2019-04-26 06:07:28,0.803,1.082,273904,273916,"O/i|I/?","IN-OUT","v2",646.018033333619,2,"B4H0784",2019-04-21,2019-04-25,4,-1,2019-04-25 19:06:28,2019-04-25 19:36:28,1137,10,"10"
"339",174,"B4X1865","6FD0000000008001",2019-04-16 20:06:27,2019-04-17 06:13:21,1.185,6.297,645916,645953,"O/I|I/o","IN-OUT","v2",607.004949998856,2,"B4X8890",2019-04-19,2019-04-16,-3,-1,2019-04-16 19:51:27,2019-04-16 20:21:27,1138,10,"10"
"340",174,"B4X1865","6FD0000000008001",2019-04-18 19:51:57,2019-04-19 06:03:33,1.185,3.06,648701,648745,"O/i|I/o","IN-OUT","v2",611.650999999046,2,"B4X8890",2019-04-19,2019-04-18,-1,-1,2019-04-18 19:36:57,2019-04-18 20:06:57,1139,10,"10"
"341",174,"B4X1865","6FD0000000008001",2019-04-21 19:41:37,2019-04-22 05:58:19,0.802,5.767,649692,649708,"O/I|I/o","IN-OUT","v2",616.796116665999,2,"B4X8890",2019-04-19,2019-04-21,2,-1,2019-04-21 19:26:37,2019-04-21 19:56:37,1140,10,"10"
"342",174,"B4X1865","6FD0000000008001",2019-04-23 18:43:35,2019-04-24 06:17:15,0.74,1.076,650567,650592,"?/I|i/?","IN-OUT","v2",693.684599999587,2,"B4X8890",2019-04-19,2019-04-23,4,-1,2019-04-23 18:28:35,2019-04-23 18:58:35,1141,10,"10"
"343",124,"B4X1868","6ED0000000008001",2019-04-23 19:50:57,2019-04-24 06:25:06,0.858,5.723,355413,355477,"O/I|I/o","IN-OUT","v2",634.24538333416,2,"B4E9258",2019-04-18,2019-04-23,5,-1,2019-04-23 19:35:57,2019-04-23 20:05:57,1142,10,"10"
"344",194,"B4X1870","63D0000000008001",2019-04-21 19:50:07,2019-04-22 06:05:01,0.918,3.179,261637,261642,"O/I|I/o","IN-OUT","v2",614.95298333168,2,"B4H0391",2019-04-19,2019-04-21,2,-1,2019-04-21 19:35:07,2019-04-21 20:05:07,1143,10,"10"
"345",194,"B4X1870","63D0000000008001",2019-04-22 19:23:24,2019-04-23 06:27:21,1.111,5.339,262370,262378,"O/I|I/O","IN-OUT","v2",664.038983333111,2,"B4H0391",2019-04-19,2019-04-22,3,-1,2019-04-22 19:08:24,2019-04-22 19:38:24,1144,10,"10"
"346",194,"B4X1870","63D0000000008001",2019-04-24 19:46:18,2019-04-25 06:55:57,0.818,5.067,265387,265554,"O/I|I/I","IN-OUT","v2",669.734449998538,2,"B4H0391",2019-04-19,2019-04-24,5,-1,2019-04-24 19:31:18,2019-04-24 20:01:18,1145,10,"10"
"347",238,"B4X1872","36D0000000008001",2019-04-17 20:07:40,2019-04-18 08:56:59,0.595,2.28,216668,216759,"O/I|I/O","IN-OUT","v2",769.35466666619,2,"B4P9342",2019-04-19,2019-04-17,-2,-1,2019-04-17 19:52:40,2019-04-17 20:22:40,1146,10,"10"
"348",238,"B4X1872","36D0000000008001",2019-04-23 19:58:12,2019-04-24 07:22:04,0.958,4.867,220124,220243,"O/I|I/O","IN-OUT","v2",683.94778333505,2,"B4P9342",2019-04-19,2019-04-23,4,-1,2019-04-23 19:43:12,2019-04-23 20:13:12,1147,10,"10"
"349",19,"B4X1875","5DD0000000008001",2019-04-13 19:26:01,2019-04-14 06:18:05,5.147,1.867,6493194,6493223,"O/I|I/O","IN-OUT","v2",652.09778333505,2,"B4X1072",2019-04-17,2019-04-13,-4,-1,2019-04-13 19:11:01,2019-04-13 19:41:01,1148,10,"10"
"350",19,"B4X1875","5DD0000000008001",2019-04-16 19:51:10,2019-04-17 06:38:19,9.495,2.773,6495141,6495231,"O/I|I/o","IN-OUT","v2",647.196216666698,2,"B4X1072",2019-04-17,2019-04-16,-1,-1,2019-04-16 19:36:10,2019-04-16 20:06:10,1149,10,"10"
"351",19,"B4X1875","5DD0000000008001",2019-04-18 19:57:45,2019-04-19 06:35:30,2.282,3.362,6495422,6495436,"O/i|I/o","IN-OUT","v2",637.806033333143,2,"B4X1072",2019-04-17,2019-04-18,1,-1,2019-04-18 19:42:45,2019-04-18 20:12:45,1150,10,"10"
