"box","ID","time_inside_min","in_","out_","out_duration","sleep","counter","direction_reliable","overlap","rel_day","start","end","type","DB","no_song","no_calls","noYN","noCallsYN","N","f_type","no_vocs","noVocsYN","f_noYN","no_mins_song","no_mins_calls","no_mins_vocs","song_per_time","calls_per_time","vocs_per_time","date_","hour_of_out"
"5958",18,"B4P9324",22.8681499997775,2019-04-12 07:28:32,2019-04-12 07:51:21,3.089,0,95,1,-1,0,2019-04-12 07:06:00,2019-04-12 08:13:59,"during",-40,1,39,1,1,22,"during",40,1,"1",1,9,9,0.0437289417818988,1.70542872949405,1.74915767127595,2019-04-12,7
"5959",18,"B4P9324",22.8681499997775,2019-04-12 07:28:32,2019-04-12 07:51:21,3.089,0,95,1,-1,0,2019-04-12 07:06:00,2019-04-12 08:13:59,"after",-40,49,3,1,1,22,"after",52,1,"1",9,1,9,2.14271814731304,0.131186825345696,2.27390497265874,2019-04-12,7
"5960",18,"B4P9324",667.049700001876,2019-04-15 19:31:40,2019-04-16 06:38:41,1.982,-1,1039,1,1,3,2019-04-15 19:17:00,2019-04-15 19:45:59,"before",-40,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-16,6
"5961",18,"B4P9324",667.049700001876,2019-04-15 19:31:40,2019-04-16 06:38:41,1.982,-1,1039,1,1,3,2019-04-15 19:17:00,2019-04-15 19:45:59,NA,-40,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-16,6
"5962",18,"B4P9324",667.049700001876,2019-04-15 19:31:40,2019-04-16 06:38:41,1.982,-1,1039,1,1,3,2019-04-15 19:17:00,2019-04-15 19:45:59,"during",-40,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-16,6
"5963",19,"B4X1875",652.09778333505,2019-04-13 19:26:01,2019-04-14 06:18:05,1.867,-1,1148,1,1,-4,2019-04-13 19:12:00,2019-04-13 19:40:59,"before",-40,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-14,6
"5964",19,"B4X1875",652.09778333505,2019-04-13 19:26:01,2019-04-14 06:18:05,1.867,-1,1148,1,1,-4,2019-04-13 19:12:00,2019-04-13 19:40:59,NA,-40,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-14,6
"5965",19,"B4X1875",652.09778333505,2019-04-13 19:26:01,2019-04-14 06:18:05,1.867,-1,1148,1,1,-4,2019-04-13 19:12:00,2019-04-13 19:40:59,"during",-40,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-14,6
"5966",19,"B4X1875",647.196216666698,2019-04-16 19:51:10,2019-04-17 06:38:19,2.773,-1,1149,1,1,-1,2019-04-16 19:37:00,2019-04-16 20:05:59,"before",-40,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-17,6
"5967",19,"B4X1875",647.196216666698,2019-04-16 19:51:10,2019-04-17 06:38:19,2.773,-1,1149,1,1,-1,2019-04-16 19:37:00,2019-04-16 20:05:59,NA,-40,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-17,6
"5968",19,"B4X1875",647.196216666698,2019-04-16 19:51:10,2019-04-17 06:38:19,2.773,-1,1149,1,1,-1,2019-04-16 19:37:00,2019-04-16 20:05:59,"during",-40,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-17,6
"5969",19,"B4X1875",637.806033333143,2019-04-18 19:57:45,2019-04-19 06:35:30,3.362,-1,1150,1,1,1,2019-04-18 19:43:00,2019-04-18 20:11:59,"before",-40,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-19,6
"5970",19,"B4X1875",637.806033333143,2019-04-18 19:57:45,2019-04-19 06:35:30,3.362,-1,1150,1,1,1,2019-04-18 19:43:00,2019-04-18 20:11:59,NA,-40,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-19,6
"5971",19,"B4X1875",637.806033333143,2019-04-18 19:57:45,2019-04-19 06:35:30,3.362,-1,1150,1,1,1,2019-04-18 19:43:00,2019-04-18 20:11:59,"during",-40,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-19,6
"5972",21,"B4P9561",672.989783334732,2019-04-10 19:49:01,2019-04-11 07:02:00,0.387,1,121,0,1,0,2019-04-11 06:32:00,2019-04-11 07:31:59,"during",-40,216,97,1,1,30,"during",313,1,"1",29,14,29,7.2,3.23333333333333,10.4333333333333,2019-04-11,7
"5973",21,"B4P9561",672.989783334732,2019-04-10 19:49:01,2019-04-11 07:02:00,0.387,1,121,0,1,0,2019-04-11 06:32:00,2019-04-11 07:31:59,NA,-40,3,2,1,1,1,NA,5,1,"1",1,1,1,0.1,0.0666666666666667,0.166666666666667,2019-04-11,7
"5974",21,"B4P9561",672.989783334732,2019-04-10 19:49:01,2019-04-11 07:02:00,0.387,1,121,0,1,0,2019-04-11 06:32:00,2019-04-11 07:31:59,"after",-40,13,5,1,1,29,"after",18,1,"1",5,4,9,0.433333333333333,0.166666666666667,0.6,2019-04-11,7
"5975",21,"B4P9561",8.86661666631699,2019-04-11 08:31:52,2019-04-11 08:40:42,1.997,0,122,1,1,0,2019-04-11 08:23:00,2019-04-11 08:48:59,"before",-40,10,0,1,0,8,"before",10,1,"1",3,0,3,1.1278259088372,0,1.1278259088372,2019-04-11,8
"5976",21,"B4P9561",8.86661666631699,2019-04-11 08:31:52,2019-04-11 08:40:42,1.997,0,122,1,1,0,2019-04-11 08:23:00,2019-04-11 08:48:59,NA,-40,0,0,0,0,2,NA,0,0,"0",0,0,0,0,0,0,2019-04-11,8
"5977",21,"B4P9561",8.86661666631699,2019-04-11 08:31:52,2019-04-11 08:40:42,1.997,0,122,1,1,0,2019-04-11 08:23:00,2019-04-11 08:48:59,"during",-40,12,18,1,1,8,"during",30,1,"1",3,5,7,1.35339109060464,2.03008663590696,3.38347772651159,2019-04-11,8
"5978",21,"B4P9561",8.86661666631699,2019-04-11 08:31:52,2019-04-11 08:40:42,1.997,0,122,1,1,0,2019-04-11 08:23:00,2019-04-11 08:48:59,"after",-40,6,6,1,1,8,"after",12,1,"1",3,1,4,0.676695545302318,0.676695545302318,1.35339109060464,2019-04-11,8
"5979",21,"B4P9561",639.411883334319,2019-04-12 19:47:36,2019-04-13 06:26:57,3.713,-1,1049,1,1,1,2019-04-12 19:33:00,2019-04-12 20:01:59,"before",-40,0,1,0,1,14,"before",1,1,"0",0,1,1,0,0.0333333333333333,0.0333333333333333,2019-04-13,6
"5980",21,"B4P9561",639.411883334319,2019-04-12 19:47:36,2019-04-13 06:26:57,3.713,-1,1049,1,1,1,2019-04-12 19:33:00,2019-04-12 20:01:59,NA,-40,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-13,6
"5981",21,"B4P9561",639.411883334319,2019-04-12 19:47:36,2019-04-13 06:26:57,3.713,-1,1049,1,1,1,2019-04-12 19:33:00,2019-04-12 20:01:59,"during",-40,1,0,1,0,14,"during",1,1,"1",1,0,1,0.0333333333333333,0,0.0333333333333333,2019-04-13,6
"5982",21,"B4P9561",639.411883334319,2019-04-12 19:47:36,2019-04-13 06:26:57,3.713,1,123,1,-1,2,2019-04-13 05:57:00,2019-04-13 06:56:59,"during",-40,171,44,1,1,30,"during",215,1,"1",24,13,28,5.7,1.46666666666667,7.16666666666667,2019-04-13,6
"5983",21,"B4P9561",639.411883334319,2019-04-12 19:47:36,2019-04-13 06:26:57,3.713,1,123,1,-1,2,2019-04-13 05:57:00,2019-04-13 06:56:59,NA,-40,1,0,1,0,1,NA,1,1,"1",1,0,1,0.0333333333333333,0,0.0333333333333333,2019-04-13,6
"5984",21,"B4P9561",639.411883334319,2019-04-12 19:47:36,2019-04-13 06:26:57,3.713,1,123,1,-1,2,2019-04-13 05:57:00,2019-04-13 06:56:59,"after",-40,49,10,1,1,29,"after",59,1,"1",12,5,14,1.63333333333333,0.333333333333333,1.96666666666667,2019-04-13,6
"5985",21,"B4P9561",24.1588666677475,2019-04-13 06:45:45,2019-04-13 07:09:52,2.532,0,124,1,-1,2,2019-04-13 06:22:00,2019-04-13 07:33:59,"before",-40,128,13,1,1,23,"before",141,1,"1",13,6,15,5.29826178356629,0.538104712393451,5.83636649595974,2019-04-13,7
"5986",21,"B4P9561",24.1588666677475,2019-04-13 06:45:45,2019-04-13 07:09:52,2.532,0,124,1,-1,2,2019-04-13 06:22:00,2019-04-13 07:33:59,NA,-40,12,0,1,0,2,NA,12,1,"1",2,0,2,0.496712042209339,0,0.496712042209339,2019-04-13,7
"5987",21,"B4P9561",24.1588666677475,2019-04-13 06:45:45,2019-04-13 07:09:52,2.532,0,124,1,-1,2,2019-04-13 06:22:00,2019-04-13 07:33:59,"during",-40,50,6,1,1,23,"during",56,1,"1",10,3,11,2.06963350920558,0.24835602110467,2.31798953031025,2019-04-13,7
"5988",21,"B4P9561",24.1588666677475,2019-04-13 06:45:45,2019-04-13 07:09:52,2.532,0,124,1,-1,2,2019-04-13 06:22:00,2019-04-13 07:33:59,"after",-40,6,3,1,1,24,"after",9,1,"1",4,3,6,0.24835602110467,0.124178010552335,0.372534031657005,2019-04-13,7
"5989",22,"B4X1851",623.206850000223,2019-04-18 20:02:27,2019-04-19 06:25:35,4.411,-1,1131,0,1,3,2019-04-18 19:48:00,2019-04-18 20:16:59,"before",-40,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-19,6
"5990",22,"B4X1851",623.206850000223,2019-04-18 20:02:27,2019-04-19 06:25:35,4.411,-1,1131,0,1,3,2019-04-18 19:48:00,2019-04-18 20:16:59,NA,-40,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-19,6
"5991",22,"B4X1851",623.206850000223,2019-04-18 20:02:27,2019-04-19 06:25:35,4.411,-1,1131,0,1,3,2019-04-18 19:48:00,2019-04-18 20:16:59,"during",-40,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-19,6
"5992",23,"B4P9614",636.107050001621,2019-05-05 19:49:27,2019-05-06 06:25:28,5.423,-1,1052,1,1,-1,2019-05-05 19:35:00,2019-05-05 20:03:59,"before",-40,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-05-06,6
"5993",23,"B4P9614",636.107050001621,2019-05-05 19:49:27,2019-05-06 06:25:28,5.423,-1,1052,1,1,-1,2019-05-05 19:35:00,2019-05-05 20:03:59,NA,-40,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-05-06,6
"5994",23,"B4P9614",636.107050001621,2019-05-05 19:49:27,2019-05-06 06:25:28,5.423,-1,1052,1,1,-1,2019-05-05 19:35:00,2019-05-05 20:03:59,"during",-40,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-05-06,6
"5995",24,"B4H0230",708.705800000827,2019-04-12 19:11:48,2019-04-13 07:00:26,4.348,1,14,1,-1,1,2019-04-13 06:31:00,2019-04-13 07:29:59,"during",-40,77,77,1,1,29,"during",154,1,"1",10,9,17,2.56666666666667,2.56666666666667,5.13333333333333,2019-04-13,7
"5996",24,"B4H0230",708.705800000827,2019-04-12 19:11:48,2019-04-13 07:00:26,4.348,1,14,1,-1,1,2019-04-13 06:31:00,2019-04-13 07:29:59,NA,-40,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-13,7
"5997",24,"B4H0230",708.705800000827,2019-04-12 19:11:48,2019-04-13 07:00:26,4.348,1,14,1,-1,1,2019-04-13 06:31:00,2019-04-13 07:29:59,"after",-40,46,35,1,1,29,"after",81,1,"1",11,7,14,1.53333333333333,1.16666666666667,2.7,2019-04-13,7
"5998",24,"B4H0230",26.0958333333333,2019-04-13 07:33:16,2019-04-13 07:59:20,1.75,0,15,1,-1,1,2019-04-13 07:08:00,2019-04-13 08:24:59,"before",-40,42,21,1,1,25,"before",63,1,"1",8,4,10,1.6094523391346,0.804726169567301,2.4141785087019,2019-04-13,7
"5999",24,"B4H0230",26.0958333333333,2019-04-13 07:33:16,2019-04-13 07:59:20,1.75,0,15,1,-1,1,2019-04-13 07:08:00,2019-04-13 08:24:59,NA,-40,1,4,1,1,2,NA,5,1,"1",1,2,2,0.0383202937889191,0.153281175155676,0.191601468944595,2019-04-13,7
"6000",24,"B4H0230",26.0958333333333,2019-04-13 07:33:16,2019-04-13 07:59:20,1.75,0,15,1,-1,1,2019-04-13 07:08:00,2019-04-13 08:24:59,"during",-40,53,23,1,1,25,"during",76,1,"1",9,5,14,2.03097557081271,0.881366757145139,2.91234232795785,2019-04-13,7
"6001",24,"B4H0230",26.0958333333333,2019-04-13 07:33:16,2019-04-13 07:59:20,1.75,0,15,1,-1,1,2019-04-13 07:08:00,2019-04-13 08:24:59,"after",-40,10,39,1,1,25,"after",49,1,"1",3,6,6,0.383202937889191,1.49449145776784,1.87769439565704,2019-04-13,7
"6002",26,"B4X1494",661.078633332252,2019-04-11 19:39:51,2019-04-12 06:40:51,4.718,-1,1102,1,1,-1,2019-04-11 19:25:00,2019-04-11 19:53:59,"before",-40,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-12,6
"6003",26,"B4X1494",661.078633332252,2019-04-11 19:39:51,2019-04-12 06:40:51,4.718,-1,1102,1,1,-1,2019-04-11 19:25:00,2019-04-11 19:53:59,NA,-40,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-12,6
"6004",26,"B4X1494",661.078633332252,2019-04-11 19:39:51,2019-04-12 06:40:51,4.718,-1,1102,1,1,-1,2019-04-11 19:25:00,2019-04-11 19:53:59,"during",-40,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-12,6
"6005",31,"B4P8972",635.633933333556,2019-04-20 19:55:43,2019-04-21 06:31:18,3.036,-1,1029,1,1,2,2019-04-20 19:41:00,2019-04-20 20:09:59,"before",-40,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-21,6
"6006",31,"B4P8972",635.633933333556,2019-04-20 19:55:43,2019-04-21 06:31:18,3.036,-1,1029,1,1,2,2019-04-20 19:41:00,2019-04-20 20:09:59,NA,-40,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-21,6
"6007",31,"B4P8972",635.633933333556,2019-04-20 19:55:43,2019-04-21 06:31:18,3.036,-1,1029,1,1,2,2019-04-20 19:41:00,2019-04-20 20:09:59,"during",-40,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-21,6
"6008",31,"B4P8972",652.131149999301,2019-04-21 19:40:23,2019-04-22 06:32:29,1.869,-1,1030,1,1,3,2019-04-21 19:26:00,2019-04-21 19:54:59,"before",-40,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-22,6
"6009",31,"B4P8972",652.131149999301,2019-04-21 19:40:23,2019-04-22 06:32:29,1.869,-1,1030,1,1,3,2019-04-21 19:26:00,2019-04-21 19:54:59,NA,-40,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-22,6
"6010",31,"B4P8972",652.131149999301,2019-04-21 19:40:23,2019-04-22 06:32:29,1.869,-1,1030,1,1,3,2019-04-21 19:26:00,2019-04-21 19:54:59,"during",-40,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-22,6
"6011",32,"B4X1869",634.126533333461,2019-04-18 19:58:08,2019-04-19 06:32:12,3.592,1,377,0,1,4,2019-04-19 06:03:00,2019-04-19 07:01:59,"during",-40,171,23,1,1,29,"during",194,1,"1",23,9,24,5.7,0.766666666666667,6.46666666666667,2019-04-19,6
"6012",32,"B4X1869",634.126533333461,2019-04-18 19:58:08,2019-04-19 06:32:12,3.592,1,377,0,1,4,2019-04-19 06:03:00,2019-04-19 07:01:59,NA,-40,3,1,1,1,1,NA,4,1,"1",1,1,1,0.1,0.0333333333333333,0.133333333333333,2019-04-19,6
"6013",32,"B4X1869",634.126533333461,2019-04-18 19:58:08,2019-04-19 06:32:12,3.592,1,377,0,1,4,2019-04-19 06:03:00,2019-04-19 07:01:59,"after",-40,20,61,1,1,29,"after",81,1,"1",12,19,21,0.666666666666667,2.03333333333333,2.7,2019-04-19,6
"6014",32,"B4X1869",4.91146666606267,2019-04-19 14:48:33,2019-04-19 14:53:23,4.688,0,378,1,1,4,2019-04-19 14:44:00,2019-04-19 14:57:59,"before",-40,9,1,1,1,4,"before",10,1,"1",4,1,4,1.83244651993433,0.203605168881592,2.03605168881592,2019-04-19,14
"6015",32,"B4X1869",4.91146666606267,2019-04-19 14:48:33,2019-04-19 14:53:23,4.688,0,378,1,1,4,2019-04-19 14:44:00,2019-04-19 14:57:59,NA,-40,0,8,0,1,2,NA,8,1,"0",0,2,2,0,1.62884135105274,1.62884135105274,2019-04-19,14
"6016",32,"B4X1869",4.91146666606267,2019-04-19 14:48:33,2019-04-19 14:53:23,4.688,0,378,1,1,4,2019-04-19 14:44:00,2019-04-19 14:57:59,"during",-40,3,24,1,1,4,"during",27,1,"1",2,2,3,0.610815506644776,4.88652405315821,5.49733955980299,2019-04-19,14
"6017",32,"B4X1869",4.91146666606267,2019-04-19 14:48:33,2019-04-19 14:53:23,4.688,0,378,1,1,4,2019-04-19 14:44:00,2019-04-19 14:57:59,"after",-40,0,0,0,0,4,"after",0,0,"0",0,0,0,0,0,0,2019-04-19,14
"6018",40,"B4P8620",588.652950000763,2019-04-24 20:11:45,2019-04-25 06:00:24,0.177,-1,1026,0,1,3,2019-04-24 19:57:00,2019-04-24 20:25:59,"before",-40,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-25,6
"6019",40,"B4P8620",588.652950000763,2019-04-24 20:11:45,2019-04-25 06:00:24,0.177,-1,1026,0,1,3,2019-04-24 19:57:00,2019-04-24 20:25:59,NA,-40,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-25,6
"6020",40,"B4P8620",588.652950000763,2019-04-24 20:11:45,2019-04-25 06:00:24,0.177,-1,1026,0,1,3,2019-04-24 19:57:00,2019-04-24 20:25:59,"during",-40,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-25,6
"6021",45,"B4X1746",650.133949999015,2019-04-14 19:28:11,2019-04-15 06:18:15,4.037,-1,1115,1,1,-4,2019-04-14 19:14:00,2019-04-14 19:42:59,"before",-40,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-15,6
"6022",45,"B4X1746",650.133949999015,2019-04-14 19:28:11,2019-04-15 06:18:15,4.037,-1,1115,1,1,-4,2019-04-14 19:14:00,2019-04-14 19:42:59,NA,-40,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-15,6
"6023",45,"B4X1746",650.133949999015,2019-04-14 19:28:11,2019-04-15 06:18:15,4.037,-1,1115,1,1,-4,2019-04-14 19:14:00,2019-04-14 19:42:59,"during",-40,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-15,6
"6024",45,"B4X1746",645.979466664791,2019-04-20 19:49:09,2019-04-21 06:35:07,0.768,-1,1116,0,1,2,2019-04-20 19:35:00,2019-04-20 20:03:59,"before",-40,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-21,6
"6025",45,"B4X1746",645.979466664791,2019-04-20 19:49:09,2019-04-21 06:35:07,0.768,-1,1116,0,1,2,2019-04-20 19:35:00,2019-04-20 20:03:59,NA,-40,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-21,6
"6026",45,"B4X1746",645.979466664791,2019-04-20 19:49:09,2019-04-21 06:35:07,0.768,-1,1116,0,1,2,2019-04-20 19:35:00,2019-04-20 20:03:59,"during",-40,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-21,6
"6027",45,"B4X1746",657.943533333143,2019-04-23 19:43:22,2019-04-24 06:41:17,1.612,-1,1117,1,1,5,2019-04-23 19:29:00,2019-04-23 19:57:59,"before",-40,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-24,6
"6028",45,"B4X1746",657.943533333143,2019-04-23 19:43:22,2019-04-24 06:41:17,1.612,-1,1117,1,1,5,2019-04-23 19:29:00,2019-04-23 19:57:59,NA,-40,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-24,6
"6029",45,"B4X1746",657.943533333143,2019-04-23 19:43:22,2019-04-24 06:41:17,1.612,-1,1117,1,1,5,2019-04-23 19:29:00,2019-04-23 19:57:59,"during",-40,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-24,6
"6030",49,"B4X1331",649.303883334001,2019-04-16 19:29:19,2019-04-17 06:18:35,2.233,-1,1097,1,1,5,2019-04-16 19:15:00,2019-04-16 19:43:59,"before",-40,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-17,6
"6031",49,"B4X1331",649.303883334001,2019-04-16 19:29:19,2019-04-17 06:18:35,2.233,-1,1097,1,1,5,2019-04-16 19:15:00,2019-04-16 19:43:59,NA,-40,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-17,6
"6032",49,"B4X1331",649.303883334001,2019-04-16 19:29:19,2019-04-17 06:18:35,2.233,-1,1097,1,1,5,2019-04-16 19:15:00,2019-04-16 19:43:59,"during",-40,0,0,0,0,14,"during",0,0,"0",0,0,0,0,0,0,2019-04-17,6
"6033",56,"B4X1150",695.07110000054,2019-04-05 19:07:43,2019-04-06 06:42:41,6.266,-1,1086,1,1,-3,2019-04-05 18:53:00,2019-04-05 19:21:59,"before",-40,0,1,0,1,14,"before",1,1,"0",0,1,1,0,0.0333333333333333,0.0333333333333333,2019-04-06,6
"6034",56,"B4X1150",695.07110000054,2019-04-05 19:07:43,2019-04-06 06:42:41,6.266,-1,1086,1,1,-3,2019-04-05 18:53:00,2019-04-05 19:21:59,NA,-40,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-06,6
"6035",56,"B4X1150",695.07110000054,2019-04-05 19:07:43,2019-04-06 06:42:41,6.266,-1,1086,1,1,-3,2019-04-05 18:53:00,2019-04-05 19:21:59,"during",-40,47,136,1,1,14,"during",183,1,"1",5,6,10,1.56666666666667,4.53333333333333,6.1,2019-04-06,6
"6036",56,"B4X1150",695.07110000054,2019-04-05 19:07:43,2019-04-06 06:42:41,6.266,1,224,1,1,-2,2019-04-06 06:13:00,2019-04-06 07:11:59,"during",-40,171,63,1,1,29,"during",234,1,"1",25,7,26,5.7,2.1,7.8,2019-04-06,6
"6037",56,"B4X1150",695.07110000054,2019-04-05 19:07:43,2019-04-06 06:42:41,6.266,1,224,1,1,-2,2019-04-06 06:13:00,2019-04-06 07:11:59,NA,-40,1,6,1,1,1,NA,7,1,"1",1,1,1,0.0333333333333333,0.2,0.233333333333333,2019-04-06,6
"6038",56,"B4X1150",695.07110000054,2019-04-05 19:07:43,2019-04-06 06:42:41,6.266,1,224,1,1,-2,2019-04-06 06:13:00,2019-04-06 07:11:59,"after",-40,60,2,1,1,29,"after",62,1,"1",11,2,12,2,0.0666666666666667,2.06666666666667,2019-04-06,6
"6039",56,"B4X1150",4.81498333215714,2019-04-06 11:39:35,2019-04-06 11:44:23,0.899,0,225,1,1,-2,2019-04-06 11:35:00,2019-04-06 11:48:59,"before",-40,9,0,1,0,4,"before",9,1,"1",2,0,2,1.86916534890017,0,1.86916534890017,2019-04-06,11
"6040",56,"B4X1150",4.81498333215714,2019-04-06 11:39:35,2019-04-06 11:44:23,0.899,0,225,1,1,-2,2019-04-06 11:35:00,2019-04-06 11:48:59,NA,-40,4,0,1,0,2,NA,4,1,"1",1,0,1,0.830740155066742,0,0.830740155066742,2019-04-06,11
"6041",56,"B4X1150",4.81498333215714,2019-04-06 11:39:35,2019-04-06 11:44:23,0.899,0,225,1,1,-2,2019-04-06 11:35:00,2019-04-06 11:48:59,"during",-40,0,0,0,0,4,"during",0,0,"0",0,0,0,0,0,0,2019-04-06,11
"6042",56,"B4X1150",4.81498333215714,2019-04-06 11:39:35,2019-04-06 11:44:23,0.899,0,225,1,1,-2,2019-04-06 11:35:00,2019-04-06 11:48:59,"after",-40,0,0,0,0,4,"after",0,0,"0",0,0,0,0,0,0,2019-04-06,11
"6043",56,"B4X1150",688.708416668574,2019-04-06 19:34:27,2019-04-07 07:03:04,5.505,-1,1087,1,1,-2,2019-04-06 19:20:00,2019-04-06 19:48:59,"before",-40,1,0,1,0,14,"before",1,1,"1",1,0,1,0.0333333333333333,0,0.0333333333333333,2019-04-07,7
"6044",56,"B4X1150",688.708416668574,2019-04-06 19:34:27,2019-04-07 07:03:04,5.505,-1,1087,1,1,-2,2019-04-06 19:20:00,2019-04-06 19:48:59,NA,-40,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-07,7
"6045",56,"B4X1150",688.708416668574,2019-04-06 19:34:27,2019-04-07 07:03:04,5.505,-1,1087,1,1,-2,2019-04-06 19:20:00,2019-04-06 19:48:59,"during",-40,116,19,1,1,14,"during",135,1,"1",10,4,13,3.86666666666667,0.633333333333333,4.5,2019-04-07,7
"6046",60,"B4P8661",659.323666667938,2019-04-16 19:43:17,2019-04-17 06:42:34,2.42,1,71,1,1,5,2019-04-17 06:13:00,2019-04-17 07:11:59,"during",-40,121,12,1,1,29,"during",133,1,"1",21,5,22,4.03333333333333,0.4,4.43333333333333,2019-04-17,6
"6047",60,"B4P8661",659.323666667938,2019-04-16 19:43:17,2019-04-17 06:42:34,2.42,1,71,1,1,5,2019-04-17 06:13:00,2019-04-17 07:11:59,NA,-40,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-17,6
"6048",60,"B4P8661",659.323666667938,2019-04-16 19:43:17,2019-04-17 06:42:34,2.42,1,71,1,1,5,2019-04-17 06:13:00,2019-04-17 07:11:59,"after",-40,53,3,1,1,29,"after",56,1,"1",11,2,13,1.76666666666667,0.1,1.86666666666667,2019-04-17,6
"6049",60,"B4P8661",8.51414999961853,2019-04-17 08:59:53,2019-04-17 09:08:23,0.849,0,72,1,1,5,2019-04-17 08:52:00,2019-04-17 09:15:59,"before",-40,9,3,1,1,7,"before",12,1,"1",3,2,4,1.0570638290849,0.352354609694968,1.40941843877987,2019-04-17,9
"6050",60,"B4P8661",8.51414999961853,2019-04-17 08:59:53,2019-04-17 09:08:23,0.849,0,72,1,1,5,2019-04-17 08:52:00,2019-04-17 09:15:59,NA,-40,0,1,0,1,2,NA,1,1,"0",0,1,1,0,0.117451536564989,0.117451536564989,2019-04-17,9
"6051",60,"B4P8661",8.51414999961853,2019-04-17 08:59:53,2019-04-17 09:08:23,0.849,0,72,1,1,5,2019-04-17 08:52:00,2019-04-17 09:15:59,"during",-40,2,0,1,0,8,"during",2,1,"1",2,0,2,0.234903073129979,0,0.234903073129979,2019-04-17,9
"6052",60,"B4P8661",8.51414999961853,2019-04-17 08:59:53,2019-04-17 09:08:23,0.849,0,72,1,1,5,2019-04-17 08:52:00,2019-04-17 09:15:59,"after",-40,1,4,1,1,7,"after",5,1,"1",1,2,3,0.117451536564989,0.469806146259957,0.587257682824947,2019-04-17,9
"6053",67,"B4H0379",640.452766664823,2019-04-07 19:42:51,2019-04-08 06:23:15,3.166,-1,1008,0,1,-4,2019-04-07 19:28:00,2019-04-07 19:56:59,"before",-40,0,0,0,0,14,"before",0,0,"0",0,0,0,0,0,0,2019-04-08,6
"6054",67,"B4H0379",640.452766664823,2019-04-07 19:42:51,2019-04-08 06:23:15,3.166,-1,1008,0,1,-4,2019-04-07 19:28:00,2019-04-07 19:56:59,NA,-40,0,0,0,0,1,NA,0,0,"0",0,0,0,0,0,0,2019-04-08,6
